id,precipitation_nextday
1,0.9992053
2,0.92853004
3,0.9760448
4,0.0028950102
5,0.9870983
6,0.22995284
7,0.0006021974
8,0.99986184
9,0.12850505
10,0.0011720267
11,0.049115278
12,0.0003131647
13,8.133375e-5
14,6.912236e-5
15,0.9975206
16,0.012500137
17,0.0061276606
18,0.3631566
19,0.00031881643
20,0.96535057
21,0.8865469
22,0.00079803343
23,0.0021251785
24,0.040844586
25,0.001227487
26,0.012632571
27,0.90333885
28,0.007147694
29,0.9857934
30,5.5234093e-5
31,0.0038340914
32,0.00039860484
33,0.00037012433
34,0.008430574
35,0.0006633148
36,0.9970481
37,0.0044397004
38,0.9808724
39,0.0022323946
40,0.9992779
41,0.9868263
42,0.0015544249
43,0.9997559
44,0.044965856
45,0.9880624
46,0.93168867
47,0.008740384
48,0.09931928
49,0.9985574
50,0.98886335
51,0.0004091363
52,0.012026185
53,0.0053340597
54,0.0014813091
55,0.0023131236
56,0.8482669
57,0.013688706
58,0.00075379445
59,0.006485243
60,0.98921937
61,0.055348523
62,0.9985964
63,0.0028994416
64,0.615998
65,0.009595838
66,0.9696222
67,0.38018855
68,0.0019854892
69,0.04052506
70,0.9701717
71,0.52317363
72,0.9803454
73,0.9356063
74,0.89035046
75,0.9996921
76,0.0097002145
77,0.0030462213
78,0.00058099005
79,0.00830143
80,0.98353493
81,0.60525507
82,0.00029922754
83,0.99118036
84,0.24348575
85,0.1673032
86,0.026774053
87,0.41535994
88,0.11338531
89,0.10403483
90,0.088458285
91,0.99840134
92,0.020772336
93,0.0009709585
94,0.27707386
95,0.00036486093
96,0.99927706
97,0.3705194
98,0.014640007
99,0.46848354
100,0.015578258
101,0.99934274
102,0.9718588
103,0.9722338
104,0.0038040641
105,0.60955393
106,0.99942976
107,0.33629033
108,0.40005562
109,0.9879914
110,0.013113765
111,0.14200282
112,0.025994396
113,0.99932206
114,0.9840222
115,0.18171872
116,0.0020440805
117,0.988313
118,0.00028741747
119,0.7958209
120,0.9995852
121,0.7491206
122,0.99038386
123,0.30867344
124,0.6431862
125,0.042048134
126,0.0013351612
127,0.0060078343
128,0.06692168
129,0.020180736
130,0.99885917
131,0.0006378581
132,0.006002657
133,0.045251112
134,0.00045758823
135,0.016062973
136,0.9254755
137,0.019291742
138,0.9866089
139,0.06431327
140,0.9469298
141,0.9626077
142,0.0037693384
143,0.9685857
144,0.99165744
145,0.99531096
146,0.00082367327
147,0.00073140336
148,0.8061005
149,0.032125
150,0.99721944
151,0.046614375
152,0.8359821
153,0.9756521
154,0.00022224634
155,0.99738663
156,0.012419029
157,0.62862194
158,0.051217996
159,0.00014229068
160,0.92689824
161,0.97328466
162,0.0029941609
163,0.0005475897
164,0.9747243
165,0.024691075
166,0.99029267
167,0.9975448
168,0.39937118
169,0.98945475
170,0.0002233384
171,0.0019114701
172,0.08108568
173,0.00031216192
174,0.99889827
175,0.99947196
176,0.26962942
177,0.13503383
178,0.99317694
179,0.0011895768
180,0.9913982
181,0.035825558
182,0.7921327
183,0.04991729
184,0.00079085224
185,0.9969343
186,0.0011170821
187,0.99323314
188,0.003504211
189,0.0023686262
190,0.9598603
191,0.46629304
192,0.44876778
193,0.0018019112
194,0.97070754
195,0.93832177
196,0.9461108
197,0.0006205033
198,0.96610194
199,0.0012793873
200,0.0067570377
201,0.06472113
202,0.000535251
203,0.9162368
204,0.99851745
205,0.00061557925
206,0.96667606
207,0.004500539
208,0.99727243
209,0.9743274
210,0.0057870983
211,0.24648723
212,0.9687669
213,0.04215054
214,0.09159966
215,0.016739523
216,0.0033857245
217,0.92667377
218,0.78654265
219,0.2823128
220,0.9596349
221,0.001040207
222,0.08444146
223,0.0008456575
224,0.0005489531
225,0.50573844
226,0.9239754
227,0.88073635
228,0.9885339
229,0.7822539
230,0.021932783
231,0.95887655
232,0.5578633
233,0.9957813
234,0.99839896
235,0.9348556
236,0.06279429
237,0.0011410178
238,0.06369581
239,0.17243509
240,0.9306413
241,0.9985191
242,0.970834
243,0.7699854
244,0.9987816
245,0.00048254445
246,0.8950449
247,0.93985444
248,0.60826236
249,0.24793296
250,0.9987197
251,0.27551416
252,0.004535488
253,0.031658657
254,0.003166867
255,0.9196885
256,0.0007887814
257,0.2879582
258,0.5506537
