id,precipitation_nextday
1,0.9976554
2,0.92503107
3,0.96633977
4,0.00702414
5,0.9706151
6,0.16904831
7,0.0014662064
8,0.9997634
9,0.18644042
10,0.0019901576
11,0.06680791
12,0.0007112897
13,0.00035854738
14,0.00021655994
15,0.99483466
16,0.007095679
17,0.014156067
18,0.48578078
19,0.0010504338
20,0.9596113
21,0.76021916
22,0.0011826961
23,0.008623722
24,0.020851236
25,0.0012590471
26,0.013456021
27,0.76860464
28,0.005920345
29,0.98627245
30,0.00013189689
31,0.004480319
32,0.0014994636
33,0.0014127304
34,0.014395645
35,0.0010031015
36,0.99340606
37,0.004988576
38,0.96092314
39,0.0032087853
40,0.9988502
41,0.9833565
42,0.002541388
43,0.999146
44,0.024162766
45,0.99126947
46,0.8749116
47,0.007946335
48,0.12259284
49,0.99747485
50,0.9641738
51,0.0006304189
52,0.02374199
53,0.0053251265
54,0.0036804231
55,0.004790034
56,0.8477154
57,0.0107147945
58,0.0012407192
59,0.050452754
60,0.9933276
61,0.063523084
62,0.9982242
63,0.008752811
64,0.4465294
65,0.014504451
66,0.95421356
67,0.31549123
68,0.0037667553
69,0.065982744
70,0.9127075
71,0.584392
72,0.9511578
73,0.9361846
74,0.7999897
75,0.99908566
76,0.026753925
77,0.004491684
78,0.0029188984
79,0.0050247437
80,0.9759562
81,0.6371362
82,0.00069565064
83,0.9553888
84,0.35963243
85,0.12969324
86,0.066545725
87,0.23020037
88,0.13374095
89,0.22830498
90,0.09268501
91,0.9983866
92,0.019138733
93,0.0026528337
94,0.32414982
95,0.0008185613
96,0.9990916
97,0.37701738
98,0.0140389
99,0.27383074
100,0.014306806
101,0.9979778
102,0.96472466
103,0.9426273
104,0.00823653
105,0.7440212
106,0.9974903
107,0.37220097
108,0.39598632
109,0.976556
110,0.008693314
111,0.2766855
112,0.015257576
113,0.9984458
114,0.9660429
115,0.4489545
116,0.001988642
117,0.98688716
118,0.00043146615
119,0.83019835
120,0.99930966
121,0.77320576
122,0.97671974
123,0.44097716
124,0.5408866
125,0.03221872
126,0.0010090003
127,0.0057228534
128,0.20387599
129,0.028938849
130,0.9983
131,0.0017823414
132,0.008131625
133,0.18860643
134,0.0005744283
135,0.033917002
136,0.9365384
137,0.027346533
138,0.97758967
139,0.077188686
140,0.9366934
141,0.9363762
142,0.007873994
143,0.90762746
144,0.98397106
145,0.9882387
146,0.0024335925
147,0.0011367432
148,0.5494853
149,0.020668885
150,0.9934453
151,0.055704936
152,0.89194274
153,0.9834968
154,0.0003219208
155,0.9976501
156,0.02581519
157,0.58022815
158,0.14955048
159,0.00020986647
160,0.86323893
161,0.94222
162,0.011806426
163,0.0010786308
164,0.965157
165,0.023763038
166,0.96879345
167,0.99675924
168,0.50215906
169,0.9836056
170,0.00022970833
171,0.008322497
172,0.059748255
173,0.00062759855
174,0.9964334
175,0.99883765
176,0.23553026
177,0.1839387
178,0.9893344
179,0.0016900179
180,0.98235923
181,0.029822122
182,0.59169006
183,0.0991756
184,0.0010539121
185,0.99115115
186,0.0026335584
187,0.98190695
188,0.011595438
189,0.0058334083
190,0.9686205
191,0.37880412
192,0.5355209
193,0.0046994984
194,0.9359383
195,0.8795869
196,0.7879342
197,0.0013593736
198,0.9783044
199,0.004534091
200,0.02444413
201,0.07914603
202,0.0015431084
203,0.86806333
204,0.9973539
205,0.0005713737
206,0.92855126
207,0.018608922
208,0.9930282
209,0.88306695
210,0.008826389
211,0.26545602
212,0.97660387
213,0.10996499
214,0.12624563
215,0.019627372
216,0.0076673916
217,0.9130848
218,0.80687535
219,0.29099593
220,0.9675143
