id,precipitation_nextday
1,0.99979264
2,0.942468
3,0.99496055
4,0.00043380883
5,0.9994313
6,0.029118
7,0.00020905603
8,0.99996805
9,0.5925343
10,0.00028718327
11,0.04583483
12,1.7277218e-5
13,1.0007793e-5
14,6.6049743e-6
15,0.9985434
16,0.0018527551
17,0.00092244864
18,0.3551208
19,4.5786587e-6
20,0.97151
21,0.9407961
22,2.2962275e-5
23,0.0007017446
24,0.07579733
25,0.00010417617
26,0.0112329405
27,0.9408736
28,0.00011795418
29,0.9984028
30,1.0784008e-6
31,0.00691162
32,5.642503e-5
33,0.00012046639
34,0.009370552
35,8.5183965e-5
36,0.99971515
37,0.00014015165
38,0.9835517
39,8.224094e-5
40,0.9999906
41,0.99755114
42,0.001434361
43,0.999995
44,0.027535556
45,0.99983275
46,0.9922311
47,0.00024877337
48,0.12511538
49,0.99979836
50,0.9952437
51,2.9753613e-5
52,0.00080831547
53,0.0007107377
54,0.00046672058
55,0.00015290445
56,0.7889759
57,0.001176761
58,3.943401e-5
59,0.013769828
60,0.99340785
61,0.09225915
62,0.99991465
63,0.0013045253
64,0.605132
65,0.0022417798
66,0.9837885
67,0.18850608
68,0.000115806215
69,0.0049190247
70,0.9906703
71,0.28540984
72,0.9936054
73,0.9981342
74,0.95312774
75,0.99995136
76,0.008086884
77,0.00032176523
78,3.1540178e-5
79,0.0004696048
80,0.99713826
81,0.89974654
82,2.3337754e-5
83,0.9548729
84,0.06510677
85,0.013834589
86,0.007498012
87,0.14766587
88,0.022284886
89,0.104026005
90,0.10356879
91,0.9974595
92,0.0004409283
93,2.4999588e-5
94,0.1874794
95,4.985887e-5
96,0.99972266
97,0.14916784
98,0.01517246
99,0.41072547
100,0.0020311621
101,0.9999316
102,0.96377045
103,0.99305624
104,0.0007682333
105,0.9116219
106,0.9999726
107,0.29383302
108,0.1785911
109,0.9987828
110,0.0023709598
111,0.1161224
112,0.0018344879
113,0.99988663
114,0.99327177
115,0.783949
116,0.00014469783
117,0.999416
118,4.0868923e-5
119,0.8021775
120,0.9998043
121,0.7958487
122,0.9978599
123,0.2516966
124,0.4792763
125,0.0038575707
126,0.0012313436
127,0.0010926359
128,0.102365054
129,0.012199217
130,0.9987269
131,0.0011834454
132,0.0055570984
133,0.022964071
134,0.000118365315
135,0.009334613
136,0.94271904
137,0.0030598773
138,0.99922943
139,0.044246215
140,0.95521516
141,0.85930777
142,0.00018549315
143,0.9995528
144,0.9976162
145,0.9972146
146,0.00013738792
147,0.00015469993
148,0.6862313
149,0.0033316605
150,0.99977463
151,0.0036486695
152,0.82521117
153,0.9954152
154,6.953722e-5
155,0.99965143
156,0.00079578493
157,0.93963504
158,0.2180589
159,4.9866694e-6
160,0.9440483
161,0.9376278
162,0.00071669975
163,1.3734757e-5
164,0.99294466
165,0.084653616
166,0.9947732
167,0.99833006
168,0.29004645
169,0.9998745
170,7.4712596e-5
171,0.00012878122
172,0.026498359
173,0.0001860614
174,0.99984384
175,0.9992655
176,0.30176193
177,0.31621045
178,0.9995214
179,7.036886e-5
180,0.99979466
181,0.0058882907
182,0.9313679
183,0.027466182
184,5.739268e-5
185,0.9948754
186,5.9999744e-5
187,0.99840826
188,0.003402963
189,0.00010498864
190,0.95471466
191,0.21998623
192,0.08175837
193,0.00077825726
194,0.9778457
195,0.9272176
196,0.9788205
197,0.00010002222
198,0.9712036
199,9.5055024e-5
200,0.0030552521
201,0.08799132
202,3.1117223e-5
203,0.96096945
204,0.9993795
205,0.0002127729
206,0.98944956
207,0.0009835646
208,0.9999573
209,0.9833561
210,0.00034429293
211,0.037759222
212,0.985466
213,0.008686327
214,0.0016501223
215,0.021918738
216,0.00012557187
217,0.98558456
218,0.96130013
219,0.30671537
220,0.9935835
221,0.00023921746
222,0.07457965
223,0.00025452062
224,2.9235662e-5
225,0.76821524
226,0.9963894
227,0.9563425
228,0.99068135
229,0.78685814
230,0.0054035266
231,0.9957962
232,0.48629454
233,0.99965036
234,0.99985373
235,0.9679836
236,0.017446775
237,0.0007082941
238,0.23191355
239,0.62037796
240,0.97162175
241,0.99918264
242,0.985282
243,0.9575187
244,0.99996924
245,1.687629e-5
246,0.8387261
247,0.9875572
248,0.5988423
249,0.096705355
250,0.9994741
251,0.099489376
252,0.00010409305
253,0.0068406053
254,0.00055695506
255,0.9063091
256,0.00013014855
257,0.39155328
258,0.79506713
259,0.99500644
260,6.079443e-5
261,0.010439794
262,0.9961688
263,0.22603063
264,8.5600965e-5
265,0.0012929572
266,0.9985623
267,0.00022232052
268,0.0006426362
269,0.9982607
270,0.9918025
271,0.0010043728
272,0.005201474
273,0.988755
274,0.99992764
275,0.7314924
276,0.8977536
277,9.933699e-5
278,0.006971915
279,0.5539288
280,0.0006203203
281,2.8597355e-5
282,8.217462e-5
283,0.004901155
284,0.98032343
285,0.22534564
286,0.9924683
287,0.0019202644
288,0.0005869805
289,0.98179966
290,0.15831678
291,0.0055880006
292,0.0454904
293,0.85483164
294,5.7613615e-5
295,0.0011194663
296,8.3539446e-5
297,0.99998784
298,3.249259e-5
299,0.95650804
300,0.00013620066
301,0.0044615953
302,0.9920596
303,8.426745e-5
304,3.3374315e-6
305,0.054450594
306,0.0066868244
307,0.0001889963
308,0.9743944
309,0.99322647
310,0.15779352
311,0.00079338014
312,0.00010552381
313,3.6368532e-5
314,0.00049947435
315,0.9996093
316,0.36187586
317,0.76548237
318,0.9643855
319,0.0003690469
320,0.984287
321,8.647574e-6
322,0.23735455
323,0.9992199
324,0.99581957
325,0.0003117096
326,0.8059842
327,0.99998116
328,9.581583e-5
329,0.02182168
330,0.9942234
331,0.99620724
332,0.0027614646
333,0.01760915
334,0.00055141834
335,0.7411792
336,0.0063643423
337,0.018638043
338,0.9980726
339,0.1932672
340,0.9748014
341,0.86091274
342,5.6258257e-5
343,0.00080029713
344,0.9996877
345,0.23493579
346,0.9341727
347,0.11958824
348,0.9986307
349,0.61241686
350,9.886308e-5
351,0.99160564
352,0.99809307
353,0.9643312
354,0.038005978
355,0.9907864
356,0.4567667
357,0.3067159
358,0.9999155
359,0.00019899881
360,0.99931514
361,0.9996575
362,0.058163572
363,0.9978676
364,0.029596418
365,0.98661345
366,0.5693336
367,0.002530968
368,0.91338557
369,0.00083672185
370,0.9933628
371,0.45955914
372,0.9996736
373,0.00037583805
374,0.021000894
375,0.0032303038
376,1.7825543e-5
377,0.99264973
378,0.21097624
379,2.7191629e-5
380,0.16191126
381,0.00010987478
382,0.0006635038
383,0.99969256
384,0.9935162
385,0.0276307
