id,precipitation_nextday
1,0.999835
2,0.953673
3,0.99287593
4,0.0010750382
5,0.9989876
6,0.20273261
7,8.485666e-5
8,0.9999896
9,0.08417912
10,0.0006020362
11,0.02364203
12,0.00011080521
13,2.4401535e-5
14,9.176172e-6
15,0.99973303
16,0.0019307818
17,0.001860635
18,0.40985468
19,3.9035018e-5
20,0.98352045
21,0.9632116
22,0.00010912092
23,0.0004483605
24,0.01957715
25,0.00012593051
26,0.0031927244
27,0.80695456
28,0.0010457933
29,0.9934788
30,1.6655744e-6
31,0.004302063
32,8.5816406e-5
33,0.000106854444
34,0.02485548
35,8.5428335e-5
36,0.9994276
37,0.0011598594
38,0.98992175
39,0.0006718231
40,0.9997266
41,0.992861
42,0.0007658187
43,0.99997866
44,0.041432694
45,0.9991449
46,0.95692766
47,0.0013670536
48,0.08102948
49,0.999376
50,0.996067
51,2.9935996e-5
52,0.0076262387
53,0.001681787
54,0.00015056985
55,0.0005794021
56,0.853576
57,0.0026022792
58,0.00015379906
59,0.0045728288
60,0.987633
61,0.07102654
62,0.9997179
63,0.0008395843
64,0.71241814
65,0.0033978892
66,0.98589516
67,0.37017035
68,0.0002244461
69,0.0876288
70,0.98518187
71,0.50956917
72,0.98337114
73,0.95163757
74,0.8744132
75,0.999977
76,0.008030934
77,0.0009899159
78,6.6261404e-5
79,0.0014378093
80,0.99703264
81,0.38255528
82,2.0514908e-5
83,0.986329
84,0.30930796
85,0.2418068
86,0.005602545
87,0.48534253
88,0.060393766
89,0.14790052
90,0.02555145
91,0.9999032
92,0.0034756747
93,0.0001050846
94,0.26704863
95,5.553096e-5
96,0.9996835
97,0.34021804
98,0.0083584655
99,0.5705441
100,0.0015679798
101,0.99983335
102,0.9928525
103,0.989302
104,0.00081807
105,0.88524234
106,0.999788
107,0.5153212
108,0.26444387
109,0.9980817
110,0.007685669
111,0.23297682
112,0.006139774
113,0.99975616
114,0.99314344
115,0.20035891
116,0.0005859944
117,0.9973283
118,2.300504e-5
119,0.83377343
120,0.99981457
121,0.8025608
122,0.9983829
123,0.10108083
124,0.4254747
125,0.029817678
126,0.00031891768
127,0.001516688
128,0.048669893
129,0.010811613
130,0.9996228
131,0.00019082501
132,0.0034765534
133,0.023097375
134,0.00014239342
135,0.0049737366
136,0.95988953
137,0.0022918526
138,0.98996043
139,0.08430185
140,0.98455423
141,0.9830383
142,0.00038127686
143,0.98140657
144,0.9982792
145,0.9972574
146,0.00016583642
147,0.00012861211
148,0.80617696
149,0.009025426
150,0.9995372
151,0.027026867
152,0.92650557
153,0.9940361
154,6.9752205e-5
155,0.9987551
156,0.005162674
157,0.80905396
158,0.037725393
159,2.4311992e-5
160,0.9467941
161,0.98606515
162,0.0008494961
163,0.00016151607
164,0.99015474
165,0.004458314
166,0.9958962
167,0.99974984
168,0.8058474
169,0.99833554
170,6.9065434e-5
171,0.0002804197
172,0.049919806
173,9.842699e-5
174,0.9994011
175,0.99986494
176,0.18676293
177,0.056440648
178,0.9967991
179,0.00038074417
180,0.9978662
181,0.015000502
182,0.5376666
183,0.08149748
184,0.00019141396
185,0.99822515
186,0.00022110796
187,0.9959025
188,0.0024186359
189,0.00014890151
190,0.9730191
191,0.5884203
192,0.5099893
193,0.00046617215
194,0.9809949
195,0.97080165
196,0.90648973
197,6.169277e-5
198,0.9879907
199,0.00031226195
200,0.0034827904
201,0.019281873
202,0.00024382981
203,0.9164275
204,0.9991762
205,0.00051744137
206,0.98044246
207,0.0016323428
208,0.9989606
209,0.98408693
210,0.00044921975
211,0.11289979
212,0.9837571
213,0.02167034
214,0.034049843
215,0.0067944806
216,0.001107695
217,0.9724243
218,0.8646084
219,0.0783854
220,0.9838139
221,0.00011642926
222,0.030382538
223,0.00053257286
224,7.781529e-5
225,0.78593767
226,0.95325905
227,0.9426203
228,0.9920027
229,0.78115964
230,0.0074055125
231,0.985219
232,0.33296505
233,0.9993394
234,0.99972147
235,0.9669103
236,0.041892
237,0.00039363562
238,0.104913265
239,0.0903493
240,0.97085685
241,0.99923253
242,0.99026406
243,0.93561196
244,0.9997459
245,4.0148712e-5
246,0.9560184
247,0.9732324
248,0.6220042
249,0.12827347
250,0.9998122
251,0.35435617
252,0.0012253218
253,0.015472339
254,0.0006512881
255,0.93248916
256,0.00047189425
257,0.40839228
258,0.6640315
259,0.9934521
260,3.5825236e-5
261,0.019951144
262,0.9964115
263,0.071614005
264,0.00050869223
265,0.0043862704
266,0.9970963
267,0.0011513458
268,0.0013405329
269,0.99790657
270,0.98636186
271,0.010900564
272,0.0058969525
273,0.99586296
274,0.9997353
275,0.330813
276,0.81262094
277,0.0018686989
278,0.029469613
279,0.23435919
280,0.0003107041
281,0.00014703655
282,9.272878e-5
283,0.046246715
284,0.99040484
285,0.08344033
286,0.99821544
287,0.00047274493
288,0.0015355386
289,0.9905815
290,0.082995996
291,0.006283036
292,0.022708844
293,0.8585906
294,0.00015002869
295,0.0015071543
296,6.088564e-5
297,0.999902
298,8.8243745e-5
299,0.987626
300,3.6878402e-5
301,0.0062869256
302,0.9921268
303,0.00019784701
304,4.561618e-6
305,0.0274011
306,0.0123188915
307,0.00019890757
308,0.99811375
309,0.98597497
310,0.05570851
311,0.0004430172
312,0.00023944772
313,2.5558247e-5
314,0.00036258108
315,0.9986859
316,0.57762665
317,0.87320244
318,0.9246384
319,0.00017032085
320,0.9909977
321,3.449045e-5
322,0.13534255
323,0.9989999
324,0.99923086
325,0.0008957031
326,0.8729869
327,0.99993896
328,0.00010228356
329,0.049103003
330,0.9858509
331,0.98992425
332,0.007958923
333,0.014212594
334,0.0028160773
335,0.92493296
336,0.023864314
337,0.016596328
338,0.992254
339,0.22674622
340,0.9844023
341,0.9189352
342,0.00029453365
343,0.0033379714
344,0.9998312
345,0.3955944
346,0.753148
347,0.047023308
348,0.9948225
349,0.7440355
350,7.163879e-5
351,0.9986513
352,0.9837817
353,0.98911065
354,0.104264416
355,0.99698025
356,0.74332535
357,0.25440705
358,0.99900776
359,6.342238e-5
360,0.99831367
361,0.99971384
362,0.10350752
363,0.99852043
364,0.009664592
365,0.98209906
366,0.943213
367,0.003527127
368,0.8053122
369,0.0014195573
370,0.9970304
371,0.78047806
372,0.99751604
373,0.00012645371
374,0.047271054
375,0.15059678
376,6.304628e-5
377,0.9737791
378,0.17890914
379,0.000101983984
380,0.5765644
381,0.0020493183
382,0.0015444984
383,0.99961686
384,0.89616
385,0.07013975
386,0.11980544
387,0.017677447
388,0.556501
389,0.96674037
390,0.70004386
391,0.9999596
392,0.993266
393,0.92198896
394,0.9997055
395,0.012195511
396,0.003029681
397,0.00032695406
398,0.007277342
399,0.6937177
400,0.89094
401,0.9997546
402,0.036525294
403,0.000118627344
404,0.07186843
405,0.00086728606
406,0.9715343
407,0.9254756
408,0.0038927123
409,0.9988349
410,0.8097018
411,0.99331206
412,0.9786103
413,0.32682875
414,0.9996239
415,0.99718744
416,0.0006058889
417,0.0005326302
418,0.9780579
419,0.059884038
420,0.00015045733
421,0.999946
422,0.54827964
423,1.1322578e-5
424,9.855509e-5
425,0.020768365
426,0.17833512
427,0.0034694772
428,0.011833277
429,0.0003350782
430,0.24229208
431,0.4482003
432,0.00081938616
433,0.99267334
434,0.827186
435,0.82899004
436,0.9994597
437,0.00022093051
438,0.0001835942
439,0.003712586
440,0.0012534251
441,0.999954
442,0.9913225
443,0.86641866
444,0.9180115
445,0.00011700734
446,0.00060092745
447,0.0014396474
448,0.9903865
449,0.028043624
450,0.65381557
451,0.002584566
452,0.5570917
453,0.9967589
454,1.2553331e-5
455,0.9312008
456,0.99986136
457,0.3445394
458,0.105997615
459,2.6494206e-5
460,0.12273929
461,0.9335203
462,0.0049593453
463,0.9935003
464,0.015166412
465,0.9798995
466,0.27605376
467,0.9998154
468,0.90949166
469,0.9562184
470,0.0002185315
471,0.061322227
472,0.82034165
473,0.96198034
474,0.17331538
475,0.9686903
476,0.981383
477,0.62750334
478,0.0023828049
479,0.99923265
480,0.16276698
481,0.9958587
482,0.008624419
483,0.0018033432
484,0.10265758
485,0.0016950946
486,0.99921703
487,0.06847482
488,0.61834884
489,0.99826694
490,0.7370661
491,0.00013051729
492,0.99629563
493,0.99147075
494,0.9983726
495,0.0010763197
496,0.00064697943
497,0.95956856
498,6.0770028e-5
499,0.9738877
500,0.0004568349
501,0.0042007696
502,0.023926686
503,0.00029664894
504,0.00047634874
505,0.99636877
506,0.9998983
507,0.014240641
508,0.9092698
509,0.99791044
510,9.887713e-5
511,0.93078184
512,0.8429132
513,0.9886346
514,0.9999105
515,0.0013683275
516,0.050099757
517,9.67812e-6
518,0.7164103
519,0.9198038
520,0.96292126
521,0.9999547
522,0.010750923
523,0.00066739717
524,5.1783994e-5
525,0.99882025
526,0.00062645
527,0.988434
528,0.9982492
529,0.6340427
530,0.9612802
531,0.98036456
532,0.07266811
533,0.99976426
534,0.0336642
535,0.006642601
536,0.99180365
537,0.00043160803
538,0.1096303
539,0.0052020857
540,0.0071022394
541,0.232333
542,6.6851986e-5
543,0.9413516
544,0.13518456
545,0.99389267
546,0.96015674
547,0.10301731
548,0.026636338
549,0.0066990196
550,0.68146914
551,0.9782541
552,6.9431735e-5
553,0.49409264
554,0.65488255
555,0.117647454
556,0.13396539
557,0.00061255874
558,0.9946247
559,0.84495664
560,0.00044393196
561,0.0011273178
562,0.082347564
563,0.6599854
564,0.00010388511
565,0.9644519
566,0.90906703
567,0.92248195
568,0.004209885
569,0.9896561
570,0.00047415704
571,0.99414563
572,0.97847444
573,3.4389555e-5
574,0.9992384
575,0.0006530309
576,0.5434477
577,0.9259467
578,0.0018451395
579,0.00028228344
580,5.4686243e-6
581,0.99491185
582,0.99942905
583,4.9617676e-5
584,0.95112115
585,0.99834883
586,0.99955267
587,0.9936382
588,0.99991405
589,0.00014942292
590,4.963481e-5
591,0.0020608432
592,0.0010652341
593,0.9983612
594,0.9997645
595,0.00021652505
596,0.20832045
597,0.03249062
598,0.080140956
599,0.002737818
600,0.00080805394
601,0.5711446
602,0.25985745
603,0.0004901327
604,0.97967505
605,0.99719256
606,0.0018698686
607,0.99973756
608,0.9995987
609,0.9599013
610,0.00046430444
611,0.0055285753
612,0.061024718
613,0.99819034
614,0.086031854
615,0.9998361
616,0.003609892
617,0.99924743
618,0.002488179
619,0.98242354
620,0.05229472
621,8.4401996e-5
622,0.8205478
623,0.014933999
624,0.9989459
625,0.99687165
626,0.9872133
627,0.00019639808
628,0.0040814765
629,0.1035469
630,0.99943155
631,0.035298772
632,0.00023399323
633,0.0002148781
634,0.92384017
635,0.0024727809
636,0.99992895
637,0.9997837
638,0.0844304
639,0.9964849
640,0.998835
641,0.00036117368
642,0.03868316
643,0.9868774
644,0.00019006596
645,0.99769324
646,0.38401043
647,0.0012492893
648,1.7026057e-6
649,0.00016968623
650,0.001296726
651,6.97703e-5
652,6.1898194e-5
653,0.00077422964
654,0.93698233
655,0.0001495669
656,0.99913836
657,0.99561137
658,0.98372126
659,0.00079424854
660,0.82013226
661,0.0024704495
662,0.00019137
663,0.799217
664,6.899036e-6
665,5.0623665e-5
666,0.003356425
667,0.120789796
668,0.9996469
669,0.0009859871
670,0.88497245
671,0.0017165475
672,0.9999746
673,0.9894232
674,0.0007903761
675,0.07319454
676,0.0016133984
677,0.99903524
678,0.009569527
679,0.8533648
680,0.9948061
681,0.004072373
682,0.9994647
683,0.00097593194
684,0.0006840765
685,0.00016716364
686,0.002156455
687,0.99491996
688,0.99204236
689,8.608582e-5
690,0.74223155
691,0.035061967
692,0.91344064
693,0.05561483
694,0.04102141
695,0.99889094
696,0.14249258
697,9.3301234e-5
698,0.0012623504
699,0.1361072
700,0.017817376
701,0.00015003727
702,0.13708542
703,0.9096823
704,2.657655e-5
705,0.048093922
706,0.20282625
707,0.9990876
708,4.3774635e-5
709,0.99889404
710,0.999861
711,0.947326
712,0.99976724
713,0.8712492
714,0.16619769
715,0.9968322
716,0.43241665
717,5.8879723e-5
718,0.00018148142
719,0.81239367
720,0.00045907657
721,0.27287227
722,0.0003005556
723,0.00010349514
724,0.0003985169
725,0.00021168827
726,0.9995034
727,0.0050310767
728,0.9996643
729,0.0068254415
730,0.11759782
731,0.038746886
732,0.9937943
733,0.9999012
734,6.190711e-5
735,5.6861423e-5
736,0.010120175
737,0.9995241
738,0.0010050773
739,0.026340773
740,1.3421767e-5
741,0.017909031
742,0.7426664
743,0.027549235
744,0.9887242
745,0.9961132
746,0.00023030507
747,0.03812259
748,0.95862716
749,0.9992342
750,0.034138557
751,0.26279357
752,0.0031975629
753,0.0061219544
754,0.98639095
755,0.00025463058
