id,precipitation_nextday
1,0.09333333333333334
2,0.155
3,0.02
4,0.011666666666666667
5,0.42
6,0.9116666666666666
7,0.09
8,0.785
9,0.6633333333333333
10,0.7783333333333333
11,0.023333333333333334
12,0.09666666666666666
13,0.021666666666666667
14,0.5733333333333334
15,0.6483333333333333
16,0.9
17,0.051666666666666666
18,0.22
19,0.86
20,0.9633333333333334
21,0.17
22,0.075
23,0.06
24,0.11833333333333333
25,0.845
26,0.8766666666666667
27,0.9
28,0.016666666666666666
29,0.10166666666666667
30,0.15666666666666668
31,0.13166666666666665
32,0.2916666666666667
33,0.24166666666666667
34,0.8483333333333334
35,0.9383333333333334
36,0.165
37,0.09166666666666666
38,0.67
39,0.09166666666666666
40,0.07833333333333334
41,0.265
42,0.03666666666666667
43,0.235
44,0.03833333333333333
45,0.79
46,0.021666666666666667
47,0.6316666666666667
48,0.10666666666666667
49,0.055
50,0.023333333333333334
51,0.29333333333333333
52,0.10833333333333334
53,0.9466666666666667
54,0.9183333333333333
55,0.18666666666666668
56,0.065
57,0.93
58,0.06666666666666667
59,0.07333333333333333
60,0.9583333333333334
61,0.28
62,0.11333333333333333
63,0.8216666666666667
64,0.845
65,0.835
66,0.09
67,0.09333333333333334
68,0.16833333333333333
69,0.8716666666666667
70,0.9666666666666667
71,0.59
72,0.8316666666666667
73,0.10166666666666667
74,0.8583333333333333
75,0.8716666666666667
76,0.11
77,0.02
78,0.115
79,0.6383333333333333
80,0.07
81,0.06
82,0.7233333333333334
83,0.17333333333333334
84,0.8383333333333334
85,0.03
86,0.9
87,0.25833333333333336
88,0.58
89,0.8466666666666667
90,0.6733333333333333
91,0.45166666666666666
92,0.08333333333333333
93,0.24666666666666667
94,0.015
95,0.6916666666666667
96,0.34
97,0.08166666666666667
98,0.20166666666666666
99,0.075
100,0.06166666666666667
101,0.7616666666666667
102,0.69
103,0.1
104,0.28
105,0.7083333333333334
106,0.08666666666666667
107,0.085
108,0.043333333333333335
109,0.26666666666666666
110,0.8233333333333334
111,0.395
112,0.43
113,0.9166666666666666
114,0.9566666666666667
115,0.035
116,0.6433333333333333
117,0.7666666666666667
118,0.4583333333333333
119,0.8216666666666667
120,0.0016666666666666668
121,0.195
122,0.5216666666666666
123,0.18
124,0.38
125,0.12
126,0.715
127,0.13
