id,precipitation_nextday
1,1.0
2,0.8947368421052632
3,0.8947368421052632
4,0.10526315789473684
5,0.631578947368421
6,0.3684210526315789
7,0.10526315789473684
8,0.9473684210526315
9,0.10526315789473684
10,0.0
11,0.5263157894736842
12,0.05263157894736842
13,0.05263157894736842
14,0.0
15,0.9473684210526315
16,0.631578947368421
17,0.05263157894736842
18,0.8947368421052632
19,0.0
20,0.8947368421052632
21,0.631578947368421
22,0.10526315789473684
23,0.0
24,0.0
25,0.0
26,0.2631578947368421
27,0.8421052631578947
28,0.21052631578947367
29,0.2631578947368421
30,0.0
31,0.10526315789473684
32,0.0
33,0.0
34,0.05263157894736842
35,0.0
36,0.8421052631578947
37,0.05263157894736842
38,1.0
39,0.10526315789473684
40,0.9473684210526315
41,0.8947368421052632
42,0.0
43,0.8421052631578947
44,0.2631578947368421
45,0.3157894736842105
46,0.631578947368421
47,0.05263157894736842
48,0.3157894736842105
49,0.9473684210526315
50,0.7894736842105263
51,0.0
52,0.10526315789473684
53,0.0
54,0.0
55,0.05263157894736842
56,0.8421052631578947
57,0.0
58,0.0
59,0.0
60,0.7894736842105263
61,0.10526315789473684
62,0.8421052631578947
63,0.15789473684210525
64,0.5789473684210527
65,0.10526315789473684
66,0.9473684210526315
67,0.3684210526315789
68,0.2631578947368421
69,0.3684210526315789
70,0.42105263157894735
71,0.10526315789473684
72,0.7368421052631579
73,0.9473684210526315
74,0.42105263157894735
75,1.0
76,0.05263157894736842
77,0.0
78,0.05263157894736842
79,0.05263157894736842
80,0.8947368421052632
81,0.8947368421052632
82,0.0
83,0.9473684210526315
84,0.21052631578947367
85,0.05263157894736842
86,0.05263157894736842
87,0.05263157894736842
88,0.5789473684210527
89,0.0
90,0.15789473684210525
91,1.0
92,0.05263157894736842
93,0.0
94,0.10526315789473684
95,0.05263157894736842
96,0.8421052631578947
97,0.47368421052631576
98,0.10526315789473684
99,0.5263157894736842
100,0.42105263157894735
101,0.8421052631578947
102,0.7368421052631579
103,0.7894736842105263
104,0.0
105,0.3157894736842105
106,0.8947368421052632
107,0.5789473684210527
108,0.3157894736842105
109,0.7894736842105263
110,0.10526315789473684
111,0.3157894736842105
112,0.3684210526315789
113,0.9473684210526315
114,0.8947368421052632
